398	62-KQ-12	2025	6	14	17	49	1Q25	2025	6	14	18	4
399	36-XD-3	2025	7	8	13	21	3X11	2025	7	8	17	41
400	16-SX-92	2025	5	26	14	14	1B28	2025	5	26	16	35
401	28-EF-91	2025	1	17	9	52	1G34	2025	1	17	11	18
402	25-NS-94	2025	6	13	21	9	1M42	2025	6	14	0	12
403	84-KB-66	2025	11	2	11	57	2G29	2025	11	2	14	9
404	2-OA-21	2025	8	17	9	55	3U39	2025	8	17	14	55
405	63-HS-26	2025	4	26	18	13	2G38	2025	4	26	18	17
406	17-SW-32	2025	10	27	11	26	1B6	2025	10	27	15	40
407	9-LW-40	2025	11	25	19	30	3P33	2025	11	25	22	54
408	20-KG-89	2025	8	1	14	47	1T36	2025	8	1	15	10
409	38-PO-31	2025	3	9	23	30	1E17	2025	3	10	1	34
410	71-LA-96	2025	7	26	15	29	2L48	2025	7	26	19	39
411	31-KY-9	2025	8	7	20	18	1M9	2025	8	8	0	37
412	65-XA-14	2025	7	22	8	19	1H39	2025	7	22	8	36
413	29-IG-19	2025	8	24	9	8	1G7	2025	8	24	14	28
414	10-XG-80	2025	12	5	12	47	1P28	2025	12	5	13	52
415	32-PH-4	2025	6	4	14	2	2B8	2025	6	4	15	27
416	4-TY-58	2025	1	18	18	17	3S17	2025	1	18	19	37
417	3-TW-85	2025	12	15	13	43	2O22	2025	12	15	18	50
418	20-ZY-62	2025	10	6	16	40	3R7	2025	10	6	21	54
419	44-WC-70	2025	8	6	22	26	1M47	2025	8	6	23	41
420	86-AS-91	2025	9	23	11	39	2K40	2025	9	23	13	7
421	18-MB-25	2025	6	22	10	33	3B5	2025	6	22	10	38
422	59-JC-80	2025	9	29	13	58	1N30	2025	9	29	14	4
423	56-QT-21	2025	7	26	16	35	3P50	2025	7	26	16	40
424	12-OU-94	2025	7	24	9	15	3R43	2025	7	24	9	23
425	50-OO-20	2025	5	9	10	27	2F29	2025	5	9	13	34
426	21-JE-30	2025	10	3	11	58	2Q38	2025	10	3	11	15
427	2-ZY-62	2025	8	26	18	38	2G4	2025	8	26	22	8
428	60-DD-39	2025	1	5	22	49	2P11	2025	1	6	0	11
429	29-QH-28	2025	2	8	20	47	1R41	2025	2	9	0	5
430	25-WH-41	2025	3	4	10	29	1U14	2025	3	4	14	46
431	5-WW-60	2025	1	28	22	5	1D9	2025	1	29	1	19
432	42-AU-59	2025	2	27	12	13	2H9	2025	2	27	17	28
433	82-NA-58	2025	5	10	15	38	1X11	2025	5	10	19	39
434	94-CE-40	2025	9	14	12	0	2U24	2025	9	14	13	3
435	64-BP-45	2025	8	8	8	42	1P5	2025	8	8	11	12
436	87-ND-86	2025	1	16	19	22	2C25	2025	1	16	20	36
437	42-UN-68	2025	8	8	13	1	3D25	2025	8	8	13	3
438	33-RV-82	2025	2	8	9	6	2I21	2025	2	8	13	32
439	49-KU-10	2025	12	17	20	41	3Y46	2025	12	17	22	7
440	67-QF-6	2025	1	12	19	43	2F34	2025	1	12	20	58
441	32-YN-79	2025	11	10	21	21	2H31	2025	11	10	23	38
442	49-ZW-3	2025	11	7	18	5	3Y15	2025	11	7	20	12
443	82-CU-7	2025	3	12	18	7	1F45	2025	3	12	20	21
444	43-ON-15	2025	1	22	23	3	3N16	2025	1	23	2	31
445	14-IF-62	2025	8	28	15	6	1L43	2025	8	28	18	31
446	66-RU-62	2025	8	1	20	33	1Y6	2025	8	1	21	42
447	32-YZ-52	2025	8	23	13	16	3C46	2025	8	23	17	39
448	54-WO-29	2025	4	2	17	32	3A17	2025	4	2	21	47
449	12-DJ-37	2025	4	28	23	10	3U19	2025	4	29	4	12
450	19-PR-68	2025	1	7	20	3	3V26	2025	1	7	20	19
451	28-JZ-20	2025	5	1	10	14	1G6	2025	5	1	10	32
452	32-SA-57	2025	1	10	19	14	2H49	2025	1	10	22	30
453	83-DE-18	2025	3	18	9	14	2R22	2025	3	18	11	16
454	77-PZ-89	2025	8	13	9	3	1L28	2025	8	13	11	6
455	22-WA-69	2025	10	16	12	25	2C25	2025	10	16	14	46
456	5-BV-25	2025	6	18	17	14	2K1	2025	6	18	20	23
457	40-SF-84	2025	11	15	11	16	3B21	2025	11	15	13	33
458	46-AV-99	2025	3	25	13	12	2F15	2025	3	25	18	25
459	97-QI-70	2025	12	29	9	31	2W23	2025	12	29	11	32
460	49-LA-29	2025	4	5	23	29	1T22	2025	4	5	23	30
461	73-RP-37	2025	8	24	14	33	2Q36	2025	8	24	16	41
462	50-AH-92	2025	11	15	21	52	2G48	2025	11	16	0	8
463	39-BF-50	2025	2	27	16	2	3F42	2025	2	27	21	2
464	31-BH-5	2025	12	28	11	47	2G4	2025	12	28	16	17
465	43-XX-87	2025	11	6	14	5	3Y12	2025	11	6	16	9
466	40-UT-9	2025	1	26	23	25	2L12	2025	1	27	2	39
467	28-FU-73	2025	6	2	10	59	2U7	2025	6	2	15	12
468	69-IR-85	2025	5	1	9	23	1M13	2025	5	1	13	46
469	99-ZF-58	2025	7	13	13	12	2R10	2025	7	13	15	33
470	17-OT-12	2025	2	19	16	29	3U13	2025	2	19	19	31
471	32-TV-53	2025	3	3	9	57	1S39	2025	3	3	9	6
472	54-TE-8	2025	10	17	21	40	3W31	2025	10	17	21	53
473	81-OO-50	2025	2	24	23	11	3O27	2025	2	25	4	26
474	24-IH-36	2025	8	7	15	39	2S47	2025	8	7	15	0
475	67-MH-30	2025	9	4	19	35	1Q11	2025	9	4	19	3
476	41-CZ-35	2025	7	19	23	27	1P41	2025	7	20	1	37
477	85-IS-92	2025	3	3	15	9	3S32	2025	3	3	18	9
478	30-FM-90	2025	10	26	8	50	3J24	2025	10	26	10	0
479	26-VE-93	2025	12	29	15	1	1B7	2025	12	29	18	14
480	52-AK-6	2025	3	7	16	5	1P7	2025	3	7	16	10
481	17-DG-59	2025	8	15	8	33	2F7	2025	8	15	9	49
482	79-KS-70	2025	6	25	16	6	1I50	2025	6	25	19	9
483	50-HU-27	2025	7	24	11	49	3W16	2025	7	24	14	50
484	50-RY-87	2025	10	21	14	54	1U12	2025	10	21	19	6
485	38-RA-84	2025	4	29	10	4	1J39	2025	4	29	14	18
486	4-LH-21	2025	4	21	8	21	1N23	2025	4	21	8	33
487	94-AG-73	2025	6	21	11	1	3J35	2025	6	21	14	27
488	99-GP-80	2025	4	29	8	11	1W20	2025	4	29	11	19
489	1-YU-49	2025	3	13	22	52	2X49	2025	3	14	0	20
490	82-IH-5	2025	12	23	21	39	2Q16	2025	12	24	1	54
491	43-CW-42	2025	10	25	17	37	2F30	2025	10	25	19	54
492	78-JU-78	2025	12	18	17	53	2S46	2025	12	18	19	17
493	83-CK-33	2025	11	6	15	14	1M7	2025	11	6	19	37
494	50-SI-43	2025	9	19	23	31	1W23	2025	9	19	23	31
495	5-QA-82	2025	10	15	15	0	3D33	2025	10	15	17	25
496	19-OX-86	2025	10	15	14	46	3V32	2025	10	15	19	14
497	22-XS-60	2025	2	16	16	36	1O10	2025	2	16	20	3
498	65-UY-73	2025	7	24	17	33	2S25	2025	7	24	22	45
499	46-JQ-3	2025	10	4	19	19	3Q24	2025	10	4	22	44
500	23-YQ-2	2025	6	19	23	37	2X32	2025	6	20	1	0
501	65-RQ-43	2025	8	4	20	49	3E7	2025	8	4	23	50
502	70-DC-38	2025	11	26	18	16	3C14	2025	11	26	21	34
503	69-RF-8	2025	3	12	13	36	2K25	2025	3	12	15	56
504	12-ME-32	2025	1	21	15	39	3Z24	2025	1	21	16	45
505	92-KH-87	2025	12	25	18	40	1L42	2025	12	25	19	7
506	55-VQ-79	2025	3	9	8	32	2V17	2025	3	9	10	47
507	17-QA-37	2025	12	6	15	51	3V16	2025	12	6	15	12
508	60-GL-93	2025	5	4	20	13	1J24	2025	5	5	0	19
509	64-VN-35	2025	8	10	21	36	2B20	2025	8	10	22	1
510	68-EY-14	2025	10	16	17	51	2U7	2025	10	16	18	52
511	99-UV-78	2025	8	26	14	57	1E12	2025	8	26	18	7
512	25-EQ-75	2025	5	19	14	16	2T43	2025	5	19	16	44
513	57-QK-96	2025	2	10	20	32	2H49	2025	2	10	20	47
514	51-OG-24	2025	11	13	10	11	2R20	2025	11	13	10	25
515	26-EU-22	2025	5	20	16	11	2L46	2025	5	20	18	16
516	93-KX-26	2025	8	1	23	2	2O33	2025	8	2	0	27
517	37-RF-81	2025	6	15	8	52	2S39	2025	6	15	10	59
518	40-TB-32	2025	2	4	22	34	1I38	2025	2	5	2	45
519	88-LJ-51	2025	10	14	18	29	3H42	2025	10	14	22	47
520	78-AM-61	2025	3	23	19	14	1M41	2025	3	23	19	42
521	48-RV-85	2025	12	20	19	8	2Q48	2025	12	21	0	13
522	67-SF-11	2025	5	23	18	7	2R6	2025	5	23	20	9
523	6-ZC-39	2025	11	25	13	27	3F25	2025	11	25	14	30
524	46-JU-56	2025	4	21	15	32	2H21	2025	4	21	17	58
525	49-IK-40	2025	2	8	22	33	1K9	2025	2	9	1	49
526	19-LU-65	2025	6	7	13	46	3P20	2025	6	7	17	51
527	65-WG-6	2025	8	12	21	46	1U17	2025	8	13	0	12
528	13-TP-9	2025	12	3	17	23	2J5	2025	12	3	21	53
529	4-TG-80	2025	10	8	18	57	1M24	2025	10	8	22	19
530	81-YK-65	2025	4	28	13	56	2F16	2025	4	28	13	12
531	54-QO-84	2025	10	18	18	39	2Z38	2025	10	18	19	59
532	50-RK-45	2025	12	13	11	19	2B8	2025	12	13	15	47
533	36-YB-89	2025	2	17	11	22	3V1	2025	2	17	16	46
534	28-JY-49	2025	7	1	21	3	3T25	2025	7	2	0	27
535	45-OS-62	2025	12	8	10	43	1B38	2025	12	8	15	3
536	95-WQ-96	2025	6	15	22	3	2J21	2025	6	15	22	3
537	88-FO-7	2025	9	15	14	39	2I33	2025	9	15	15	45
538	55-PZ-96	2025	6	24	12	35	1Y22	2025	6	24	16	57
539	36-SF-55	2025	4	4	9	38	2J41	2025	4	4	11	38
540	11-CD-71	2025	6	20	12	58	3A30	2025	6	20	16	20
541	11-EK-45	2025	5	11	22	57	1G18	2025	5	12	2	59
542	39-YH-18	2025	12	18	12	19	2O11	2025	12	18	12	28
543	0-SY-9	2025	2	9	21	34	2Y29	2025	2	10	2	57
544	45-QR-46	2025	5	26	22	32	3E36	2025	5	27	1	57
545	61-LS-45	2025	11	16	15	2	1J36	2025	11	16	19	23
546	69-PG-83	2025	12	6	15	0	2P39	2025	12	6	17	2
547	69-SZ-25	2025	6	21	14	54	2J20	2025	6	21	16	9
548	23-AR-47	2025	4	5	14	26	1X2	2025	4	5	17	36
549	62-QZ-22	2025	4	7	16	17	3J33	2025	4	7	18	29
550	11-NH-42	2025	7	27	18	29	1Z39	2025	7	27	23	31
551	35-CB-66	2025	1	17	9	24	1P3	2025	1	17	13	25
552	33-QC-90	2025	2	17	16	31	2V34	2025	2	17	18	41
553	81-HA-78	2025	6	9	12	57	2T19	2025	6	9	15	9
554	13-FM-1	2025	2	11	12	6	3F20	2025	2	11	15	33
555	19-CT-9	2025	10	6	13	43	1G28	2025	10	6	15	59
556	90-LZ-95	2025	5	8	18	13	1A11	2025	5	8	18	42
557	80-II-27	2025	9	12	17	39	1J49	2025	9	12	19	51
558	25-EA-65	2025	11	8	18	25	2R48	2025	11	8	23	40
559	30-SM-75	2025	1	26	22	56	3P6	2025	1	27	3	15
560	65-FV-41	2025	2	13	19	0	2M32	2025	2	13	23	9
561	63-LG-58	2025	5	6	10	39	3Y18	2025	5	6	11	39
562	27-DC-62	2025	9	6	20	37	1Y2	2025	9	7	0	53
563	77-JD-80	2025	7	7	8	19	1D10	2025	7	7	13	36
564	87-LU-21	2025	2	5	23	48	2W43	2025	2	6	1	54
565	90-ZE-57	2025	10	6	19	15	2N2	2025	10	6	23	34
566	44-YY-42	2025	8	21	9	39	3K15	2025	8	21	12	3
567	64-RM-86	2025	4	8	16	20	3D38	2025	4	8	16	41
568	81-LI-87	2025	11	11	21	21	2E45	2025	11	11	22	43
569	64-RW-78	2025	8	23	10	44	2R42	2025	8	23	12	55
570	84-IV-74	2025	7	4	10	52	1O16	2025	7	4	11	15
571	22-GC-98	2025	3	9	13	14	2T21	2025	3	9	14	23
572	61-HX-41	2025	7	16	17	29	3J44	2025	7	16	22	56
573	89-OU-41	2025	8	13	12	33	3X17	2025	8	13	13	50
574	55-GL-9	2025	12	19	20	58	1F27	2025	12	19	21	59
575	67-NU-62	2025	9	24	18	46	3E12	2025	9	24	23	10
576	34-RL-21	2025	4	6	21	11	3I2	2025	4	6	21	13
577	77-VZ-78	2025	8	20	13	50	3C26	2025	8	20	15	18
578	74-YZ-47	2025	12	13	20	54	3Y50	2025	12	13	22	24
579	93-ID-62	2025	2	17	10	18	1C15	2025	2	17	14	24
580	31-UA-26	2025	3	23	14	42	1F27	2025	3	23	15	54
581	93-QO-58	2025	7	1	14	48	1P27	2025	7	1	16	58
582	9-PI-27	2025	3	22	22	10	2K50	2025	3	22	23	34
583	78-IW-39	2025	5	14	8	17	1L8	2025	5	14	8	29
584	10-VS-33	2025	4	18	11	26	3S20	2025	4	18	14	50
585	95-VY-60	2025	3	7	16	9	1Q14	2025	3	7	18	38
586	14-FF-91	2025	3	3	9	7	3U5	2025	3	3	10	17
587	8-PU-51	2025	1	3	18	31	2E43	2025	1	3	18	44
588	52-EJ-94	2025	1	13	13	32	2M39	2025	1	13	15	53
589	84-YZ-63	2025	6	5	15	26	2J1	2025	6	5	16	38
590	54-ZQ-17	2025	2	20	18	23	3C1	2025	2	20	18	47
591	34-DW-75	2025	6	8	18	17	2A46	2025	6	8	23	27
592	50-BW-48	2025	1	1	20	58	2R8	2025	1	1	21	23
593	86-MT-75	2025	8	22	20	43	3E11	2025	8	22	22	49
594	12-MW-25	2025	12	20	11	37	3X4	2025	12	20	14	59
595	61-KU-82	2025	10	17	12	48	3U39	2025	10	17	14	57
596	83-LU-4	2025	3	21	14	36	1S42	2025	3	21	18	59
597	92-TR-19	2025	10	11	19	28	2S28	2025	10	11	19	32
598	29-EB-28	2025	1	7	20	41	3X47	2025	1	7	22	41
599	79-FK-12	2025	9	23	13	58	3K6	2025	9	23	16	18
600	97-NW-36	2025	5	7	21	12	3B6	2025	5	7	21	12
601	65-KE-4	2025	9	13	15	53	3X43	2025	9	13	15	59
602	43-YW-93	2025	8	4	18	19	1U24	2025	8	4	19	46
603	61-DM-74	2025	12	5	10	32	2U1	2025	12	5	11	53
604	31-QK-9	2025	11	10	21	58	2O26	2025	11	11	0	16
605	42-TS-3	2025	4	1	13	7	1W34	2025	4	1	13	33
606	79-TI-14	2025	12	26	15	56	1H10	2025	12	26	18	10
607	54-HR-64	2025	3	5	15	20	1X4	2025	3	5	15	27
608	31-CO-55	2025	3	21	10	12	3J6	2025	3	21	13	25
609	47-FT-25	2025	8	24	14	43	1V21	2025	8	24	14	5
610	45-XP-90	2025	3	16	14	2	2R5	2025	3	16	19	22
611	92-UD-84	2025	12	3	13	47	3S35	2025	12	3	15	13
612	7-DY-32	2025	12	5	21	43	3S50	2025	12	5	23	54
613	10-BH-78	2025	10	18	9	20	3X1	2025	10	18	10	28
614	19-TZ-0	2025	8	1	10	45	2G23	2025	8	1	10	56
615	58-BS-59	2025	7	29	15	15	1M50	2025	7	29	19	15
616	98-GJ-96	2025	3	8	9	52	3V48	2025	3	8	12	17
617	59-SC-83	2025	11	6	15	10	2M21	2025	11	6	16	14
618	98-HZ-72	2025	6	24	16	20	1C42	2025	6	24	18	28
619	68-YK-35	2025	11	24	18	32	1P49	2025	11	24	21	57
620	27-BN-39	2025	9	1	21	31	1N3	2025	9	2	0	43
621	19-AY-74	2025	2	15	10	26	3S5	2025	2	15	15	41
622	8-AE-28	2025	7	25	15	25	3P37	2025	7	25	15	37
623	4-AA-2	2025	8	18	9	31	3O10	2025	8	18	11	44
624	6-ZO-37	2025	9	28	14	26	2V44	2025	9	28	16	54
625	82-RB-1	2025	12	13	22	33	3R29	2025	12	14	0	40
626	88-NE-51	2025	5	7	15	54	3H12	2025	5	7	18	3
627	16-IX-68	2025	1	6	11	28	1O10	2025	1	6	12	43
628	76-DQ-70	2025	7	25	22	42	3N21	2025	7	25	22	53
629	78-FO-77	2025	12	27	22	35	2S21	2025	12	28	3	5
630	99-AS-72	2025	6	3	19	53	1E49	2025	6	3	19	3
631	41-ME-95	2025	7	5	21	16	3F7	2025	7	6	2	34
632	26-JA-16	2025	4	6	16	22	3S33	2025	4	6	17	29
633	51-YF-13	2025	1	20	13	8	1U22	2025	1	20	15	35
634	39-FR-65	2025	9	29	23	48	1Y49	2025	9	29	23	52
635	73-UZ-87	2025	9	6	16	55	1P14	2025	9	6	19	19
636	56-CJ-83	2025	8	15	14	14	1K38	2025	8	15	18	33
637	7-JX-77	2025	12	26	14	1	3V42	2025	12	26	15	15
638	3-YX-29	2025	10	16	23	30	1K22	2025	10	17	3	31
639	45-JH-97	2025	6	11	19	13	3A33	2025	6	11	21	23
640	89-MW-78	2025	11	10	15	23	3K29	2025	11	10	19	50
641	16-JQ-96	2025	1	28	17	5	2L45	2025	1	28	18	29
642	55-SG-74	2025	9	22	10	13	1O17	2025	9	22	13	29
643	7-ZS-35	2025	5	10	11	17	3O14	2025	5	10	11	32
644	88-SE-65	2025	3	28	9	36	2W29	2025	3	28	12	5
645	59-PP-59	2025	10	24	11	36	1W34	2025	10	24	13	2
646	42-WS-39	2025	1	10	19	50	1V31	2025	1	10	20	4
647	93-OI-75	2025	2	8	16	33	2E47	2025	2	8	21	42
648	53-VX-35	2025	10	3	15	57	2Z18	2025	10	3	19	9
649	62-WZ-7	2025	9	19	21	45	1V29	2025	9	20	0	54
650	62-XU-72	2025	12	26	10	4	1C19	2025	12	26	12	28
651	20-FP-22	2025	6	27	10	18	3S7	2025	6	27	11	32
652	1-AP-31	2025	6	1	9	5	2G16	2025	6	1	12	24
653	83-SB-91	2025	11	13	13	45	1I45	2025	11	13	15	9
654	10-FW-6	2025	6	19	13	31	1U15	2025	6	19	15	56
655	91-XT-7	2025	5	22	9	49	1Q11	2025	5	22	14	2
656	69-QW-97	2025	4	26	17	6	2O24	2025	4	26	17	12
657	67-ML-12	2025	9	5	8	41	1D48	2025	9	5	13	52
658	59-JM-97	2025	11	7	11	4	3Q25	2025	11	7	16	20
659	64-QH-63	2025	12	20	17	23	1G38	2025	12	20	20	30
660	44-ED-57	2025	9	3	17	45	3Y33	2025	9	3	21	51
661	59-PY-99	2025	1	18	8	32	1U9	2025	1	18	11	38
662	53-GB-65	2025	6	6	13	27	2J40	2025	6	6	18	45
663	60-SW-22	2025	12	5	22	34	2M37	2025	12	6	0	37
664	27-KQ-48	2025	4	21	19	29	1N46	2025	4	21	21	45
665	58-VO-38	2025	10	4	11	51	3Q44	2025	10	4	16	59
666	39-YS-85	2025	2	9	15	16	2I9	2025	2	9	16	34
667	35-UU-54	2025	11	25	21	54	3O21	2025	11	26	1	16
668	10-JT-55	2025	5	4	16	38	1D30	2025	5	4	19	0
669	4-YZ-80	2025	7	23	11	50	3A20	2025	7	23	14	16
670	83-YF-32	2025	1	22	17	17	3A10	2025	1	22	17	23
671	96-SY-92	2025	4	23	16	39	1M5	2025	4	23	20	3
672	95-XS-11	2025	4	26	20	36	3Q48	2025	4	26	21	43
673	10-CP-99	2025	5	18	13	46	3N45	2025	5	18	13	54
674	31-SV-70	2025	6	5	9	7	1X11	2025	6	5	9	31
675	26-FX-84	2025	7	15	15	37	2W37	2025	7	15	19	44
676	25-BS-86	2025	4	15	13	31	3F26	2025	4	15	17	39
677	10-JT-95	2025	12	9	9	55	3F37	2025	12	9	9	3
678	81-JM-68	2025	5	26	10	2	3V26	2025	5	26	14	17
679	89-GO-27	2025	12	13	12	43	3L43	2025	12	13	12	1
680	2-FW-95	2025	8	12	8	18	3X2	2025	8	12	13	30
681	18-JO-94	2025	6	1	8	24	2I30	2025	6	1	11	32
682	67-WN-89	2025	4	6	20	1	3U44	2025	4	6	20	4
683	57-VB-74	2025	10	17	10	13	2E4	2025	10	17	13	27
684	55-RX-10	2025	5	22	8	10	2Y7	2025	5	22	9	24
685	22-MR-93	2025	4	29	10	20	3N37	2025	4	29	10	29
686	49-YH-65	2025	4	19	15	18	2S15	2025	4	19	20	47
687	11-CW-38	2025	11	26	23	23	2T28	2025	11	27	3	43
688	93-ZH-32	2025	5	14	19	25	2P8	2025	5	15	0	47
689	33-UX-26	2025	6	1	12	38	2X1	2025	6	1	13	1
690	94-TW-88	2025	5	5	16	46	1G36	2025	5	5	17	1
691	70-IR-6	2025	4	19	11	28	3D36	2025	4	19	14	37
692	82-QO-98	2025	11	4	8	51	3J30	2025	11	4	9	53
693	50-EZ-44	2025	10	20	13	58	3Y1	2025	10	20	13	13
694	19-FX-72	2025	1	29	16	30	1A5	2025	1	29	20	51
695	36-OV-98	2025	8	29	20	7	2V17	2025	8	29	20	28
696	43-QB-13	2025	8	3	20	35	2D31	2025	8	3	22	52
697	69-KP-15	2025	1	26	11	21	1X25	2025	1	26	16	26
698	47-SW-16	2025	1	6	23	2	3F1	2025	1	6	23	24
699	59-JQ-42	2025	7	17	14	31	3S35	2025	7	17	19	38
700	47-CC-55	2025	11	19	23	50	3T13	2025	11	20	4	51
701	4-DZ-8	2025	8	16	20	6	2X29	2025	8	16	20	28
702	62-EX-30	2025	1	18	14	19	1H12	2025	1	18	17	42
703	20-WH-40	2025	3	8	15	9	1W50	2025	3	8	19	32
704	4-BL-32	2025	4	23	10	55	2T28	2025	4	23	15	57
705	97-PV-90	2025	10	24	19	31	1C16	2025	10	25	0	47
706	87-XF-92	2025	3	8	18	27	1P23	2025	3	8	20	32
707	75-TS-63	2025	2	15	14	6	3O1	2025	2	15	16	33
708	53-VO-32	2025	5	1	20	3	2A22	2025	5	1	20	3
709	18-HM-90	2025	4	2	16	59	1Q23	2025	4	2	17	0
710	49-BS-78	2025	7	7	10	54	1X19	2025	7	7	13	16
711	85-QS-96	2025	10	2	11	44	3A41	2025	10	2	14	48
712	95-PG-52	2025	5	9	19	24	2K41	2025	5	9	21	48
713	56-HB-31	2025	9	27	8	32	3L3	2025	9	27	13	40
714	47-WS-88	2025	3	3	15	56	2C46	2025	3	3	20	7
715	55-RN-63	2025	9	17	18	33	1U23	2025	9	17	18	38
716	70-KN-78	2025	2	24	22	30	2G21	2025	2	24	22	53
717	97-MY-89	2025	10	26	13	29	1X31	2025	10	26	16	48
718	52-CW-39	2025	1	18	14	32	3E36	2025	1	18	14	44
719	72-HP-57	2025	1	18	8	30	3N25	2025	1	18	9	43
720	64-VR-43	2025	6	26	10	42	2M12	2025	6	26	11	10
721	64-YS-16	2025	2	7	11	11	2X38	2025	2	7	13	23
722	71-HZ-7	2025	12	21	9	49	2F1	2025	12	21	10	9
723	99-MX-30	2025	6	28	14	49	3Y17	2025	6	28	17	59
724	35-NQ-75	2025	6	3	13	54	3T11	2025	6	3	14	21
725	43-XZ-56	2025	10	18	19	23	3E41	2025	10	18	21	36
726	26-FT-58	2025	3	19	12	4	3J22	2025	3	19	14	22
727	45-AF-37	2025	4	14	14	22	2K45	2025	4	14	18	39
728	35-XM-96	2025	5	23	21	45	2C42	2025	5	23	21	7
729	13-XL-18	2025	4	4	18	33	2Y3	2025	4	4	20	51
730	58-AM-48	2025	12	1	16	51	1Q11	2025	12	1	19	8
731	79-NB-37	2025	5	15	12	24	3M30	2025	5	15	12	41
732	22-FI-51	2025	3	26	10	20	3Y25	2025	3	26	15	48
733	51-RQ-39	2025	3	10	9	30	3K34	2025	3	10	13	37
734	61-RW-98	2025	9	4	14	56	2Q39	2025	9	4	16	18
735	85-CM-90	2025	3	29	19	16	3T28	2025	3	29	19	34
736	60-BT-32	2025	1	22	14	27	3B44	2025	1	22	14	45
737	13-KB-11	2025	9	11	15	22	1Y8	2025	9	11	17	33
738	89-OG-64	2025	1	28	15	28	1R50	2025	1	28	19	40
739	99-HL-72	2025	2	17	10	36	3G1	2025	2	17	13	37
740	42-KU-38	2025	10	22	16	29	3R3	2025	10	22	20	32
741	43-AD-28	2025	6	26	18	34	1S15	2025	6	26	20	57
742	81-LB-40	2025	10	5	14	3	3T5	2025	10	5	19	8
743	92-XX-93	2025	9	1	9	53	2B18	2025	9	1	10	53
744	88-YL-23	2025	11	5	13	0	2O38	2025	11	5	17	17
745	29-VV-0	2025	2	1	10	24	1Y29	2025	2	1	10	40
746	17-YW-3	2025	8	19	13	20	2I45	2025	8	19	15	38
747	16-VK-72	2025	1	18	9	20	3C10	2025	1	18	11	33
748	97-BH-31	2025	11	25	17	12	3G6	2025	11	25	17	34
749	56-FI-45	2025	5	29	10	5	1D14	2025	5	29	10	21
750	36-SH-48	2025	10	6	18	26	3S34	2025	10	6	18	55
751	46-SI-20	2025	4	17	9	9	1O45	2025	4	17	12	34
752	67-KN-42	2025	2	26	16	58	1P15	2025	2	26	20	16
753	11-PA-14	2025	5	4	14	13	1K33	2025	5	4	16	35
754	66-OF-58	2025	1	24	15	18	2C9	2025	1	24	20	28
755	27-PF-5	2025	10	27	11	49	1M31	2025	10	27	16	0
756	23-NC-13	2025	8	26	11	40	3A12	2025	8	26	16	59
757	6-KZ-58	2025	7	14	9	45	2J28	2025	7	14	12	15
758	40-MR-45	2025	11	23	22	14	1O1	2025	11	23	23	27
759	51-WU-33	2025	5	9	14	32	2O39	2025	5	9	17	59
760	88-IO-26	2025	7	23	23	36	1P43	2025	7	24	2	38
761	72-EN-39	2025	12	28	13	27	3S44	2025	12	28	13	44
762	38-LV-19	2025	4	27	8	57	2H48	2025	4	27	12	11
763	90-VZ-74	2025	10	2	17	30	2W43	2025	10	2	21	44
764	43-DJ-38	2025	5	16	13	6	2O14	2025	5	16	15	30
765	33-RD-90	2025	11	26	13	36	2K28	2025	11	26	18	56
766	85-VX-42	2025	12	25	9	16	1R16	2025	12	25	13	28
767	7-YT-48	2025	8	9	19	0	2N46	2025	8	9	23	3
768	21-YV-69	2025	7	9	15	49	3E39	2025	7	9	19	17
769	82-SM-7	2025	10	10	17	10	3F12	2025	10	10	17	28
770	40-AY-67	2025	2	17	23	9	1P12	2025	2	18	0	33
771	35-DR-92	2025	12	8	10	6	1Q21	2025	12	8	15	35
772	29-PA-62	2025	2	2	8	58	3E27	2025	2	2	8	12
773	54-PS-75	2025	7	20	20	9	3E17	2025	7	20	20	11
774	39-MR-55	2025	10	11	20	56	2K42	2025	10	12	0	0
775	80-GQ-56	2025	8	29	8	18	3P19	2025	8	29	9	19
776	53-FV-82	2025	7	8	17	0	1C29	2025	7	8	17	22
777	84-AG-17	2025	2	5	11	3	1A8	2025	2	5	15	25
778	40-HT-61	2025	1	21	11	18	2O4	2025	1	21	11	20
779	32-YA-23	2025	8	8	22	56	2N17	2025	8	9	1	57
780	33-DC-88	2025	10	1	16	25	1V22	2025	10	1	18	50
781	85-HC-84	2025	3	9	18	42	2I38	2025	3	9	21	51
782	86-KE-35	2025	6	9	9	5	3Z23	2025	6	9	14	15
783	75-WV-23	2025	2	25	9	55	3F47	2025	2	25	10	1
784	25-FY-34	2025	8	16	18	57	2C31	2025	8	16	23	19
785	89-PX-19	2025	3	11	14	4	2Z24	2025	3	11	19	26
786	44-MH-63	2025	8	5	14	34	3G21	2025	8	5	17	59
787	3-ER-65	2025	4	17	10	18	2V30	2025	4	17	14	35
788	30-PP-61	2025	5	9	13	12	3L30	2025	5	9	14	16
789	33-SF-31	2025	9	2	18	23	1F3	2025	9	2	22	24
790	11-ED-39	2025	8	17	23	29	3Q41	2025	8	18	3	47
791	18-VU-38	2025	8	17	21	7	2A25	2025	8	17	23	34
792	24-CH-94	2025	2	22	13	51	3Z31	2025	2	22	17	54
793	79-OB-54	2025	3	13	11	12	3G8	2025	3	13	15	34
794	91-HB-46	2025	6	29	12	58	1F29	2025	6	29	17	2
